"","FamID","pc1","pc2","pc3","pc4","pc5","pc6","pc7","pc8","pc9","pc10"
"44","10053",0.00528143748360496,0.00895189840412235,-0.0122705446545921,0.00495209086687651,0.00690468618725473,0.0022550508521524,-0.00472905700919945,-0.00794336576715349,0.0022635049039374,0.00288897576972731
"45","10054",-0.473926051334012,0.189940392781032,0.0431750280752115,0.0751779393312305,-0.549841999470496,-0.379680964140488,0.137011291430738,0.00362108819572443,-0.161704729546984,0.0168439434160444
"46","10055",0.00437216604464309,0.0104259692697281,-0.0145952550900143,0.00391010556822805,0.00310813788072544,-0.000190099743357994,0.000386449373358412,-0.00731567108750932,0.0011621232869179,0.00451007885858461
"47","10056",0.0014664780256734,-0.0237374158534139,0.048904750889043,0.035626710636798,-0.000812076698031722,0.00499848418716575,0.00940984138707335,-0.010247643807839,0.00662460745170801,0.00332259149115982
"48","10057",0.00548070879037875,0.0146054433556094,-0.0178589588756462,-0.0027562056653345,0.0038240020382938,-0.00305086218977219,0.00121357425893076,-0.00877941005124055,0.00622629268245828,0.00181475501934449
"49","10058",0.00461810904586635,0.0132038899737862,-0.0208120188518538,0.000376868854190197,0.00673221882321304,-0.00147643348153312,0.0025139100335753,-0.00428940904685955,-0.000287920010927653,0.00484533497002828
"50","10059",-0.0170876610655428,-0.0523034905533743,-0.0390563680107561,-0.0375100534386431,0.000920116904326429,0.00332886917205057,0.0038125744699668,-0.00665077323334873,6.71959502707576e-05,-0.00370169860277148
"51","10061",0.00314681834212314,-0.00802046795487474,0.0162871937969277,0.0216828101416646,0.00482626678546509,0.00160076042298298,-0.000205402444923921,-0.00992110994029408,-0.000894118973636913,0.00538178126002184
"52","10062",0.00348332166793764,0.0128997368909334,-0.0160062442476693,0.00297643531439819,-0.00488274852169692,-0.00649886990914971,0.0056901831410631,-0.00289625900587758,0.011420828504833,0.0106027680424933
"53","10063",-0.00784469207962922,-0.0120157987629526,0.043687340051644,0.0162711257853166,-0.0212015004015092,-0.0245619951538329,0.0242263258292071,0.0115455252297094,0.0424330576631814,0.00984591363234668
"54","10064",0.00437047141816952,0.00774256478925832,-0.013226077277759,0.00469075689215409,0.00347754980632302,-0.00268426929500741,0.00027213755328118,-0.00708523094897086,0.00036293902833256,0.00531041754690283
"55","10065",0.00776295100920376,0.0134429892653538,-0.0164675531784717,0.00438241634647712,0.00202047015663816,0.00221818318118874,-0.000390290139265191,-0.00406581315950513,0.000172038397780913,0.003599770449339
"56","10066",0.00418766560136956,0.00570597596128781,-0.0113123078997515,0.00900638387015684,0.0036831076887723,-0.00163015167860634,0.00133516617002562,-0.00831470445358816,0.00421307885246865,0.00199765457905895
"57","10067",-0.0224343891120751,-0.108099475796502,-0.0635363262204702,-0.0646190321990354,-0.039112848662924,0.0233215996388561,-0.00527720450995283,-0.00914431858185636,0.000147020227528464,-0.0121432947770826
"58","10068",0.00108615488025128,-0.00714148854356805,-0.0154483980880672,-0.0035942512360469,-0.000154902892101539,-0.000549118883158545,-0.00156781861608211,-0.0100259744930818,0.00255441745058233,-0.000403753677280786
"59","10069",0.00492523468550956,0.0138878528115702,-0.016258990849066,0.00151171172462534,0.00268721621694881,-0.00366590304339254,0.000949896834709744,-0.0087255095818738,0.00922673733083597,0.00281709708244783
"60","10070",0.00525634499463626,0.0112303847123603,-0.0183500442458851,0.00227887462449168,0.00276074366371815,-0.00104290151342667,0.000247430507955977,-0.00815655921181353,0.00266150930703121,0.00613327442933194
"61","10071",0.00455805384554452,0.0151299072015538,0.000721498264671258,-0.00513813641445627,-0.0084457359532725,0.0132182830260561,0.0118300627133049,0.0132732547539017,-0.0104405562778576,-0.00735315842735087
"62","10072",0.00582431795950275,0.00524362230645683,0.00380409687854097,0.00807140889840483,0.00234874889757358,0.00507984544573132,-0.000444068730576768,-0.00331530342119334,-0.0046149592475679,0.00449118964838616
"63","10073",0.00257909112111033,0.00485056516900781,-0.00801922557418912,-0.0011213890348596,0.00708561052912605,-0.0109005929415935,-0.00159362020026252,-0.0192199474350286,0.0149511561024549,-0.00555373371224892
"64","10074",-0.0014831713949209,-0.0305850336093278,0.0619587759010394,0.0340295870671775,0.00585790317699733,-0.00761900430023727,0.0108929537462578,-0.0175958411934885,0.0290188359360554,-0.00260894228540787
"65","10076",0.00280620362358342,-0.0215949560072773,0.0436171489606122,0.0373957843896513,-0.00192935988631162,0.00966716455113237,0.00513344629851998,-0.00808060654589887,-0.00124203966219593,0.00560437460127305
"66","10077",0.00438916689387364,0.00331097367207799,0.0167764457239159,0.004487662602201,-0.000115365680434267,-0.00711813723138769,0.00715272794809918,-0.00533798504326766,0.0141838714793802,-0.0057524144229331
"67","10078",0.00562088799569127,0.0110557126186299,-0.0167988965397036,0.00471825736815671,0.00350774196051764,-0.00425218336558235,-0.000851572496597806,-0.00975180722827041,0.00646202095149962,0.00599174453469307
"68","10079",0.00208306316402317,-0.00981127725782619,-0.0272012638884263,-0.00677525324434359,-0.00532926032684009,0.00273059121128646,-0.00283591659667338,-0.00796053216061544,0.0042783587175591,0.0033319443582952
"69","10080",-0.0112576585647117,-0.0529547288852912,0.00437399448200222,-0.0036855735089367,-0.0261737538340078,0.000512358009981106,-0.000815013841345538,0.00154632260287111,0.00686024634685437,0.00585161457162673
"70","10081",-0.0175432959215277,-0.0761333213575042,-0.0504457345198639,-0.0468544080332348,-0.0255210565103944,0.0163207380758198,-0.00765661672806934,-0.0089054574551361,-0.00773187534373828,-0.0051169535180305
"71","10082",0.00361437361876126,-0.00676563847623244,0.0356945148422556,0.0132137664615831,0.00107445590182454,0.014662488899165,0.00485513784952245,0.00746475790259508,-0.00970188822907199,-0.00399174896103591
"72","10083",0.00563417018419398,0.00615484124914106,-0.00301768691035634,0.0109651706324099,0.00362831957860482,0.00692248145800842,0.00214403090079775,-0.0039519984278819,-0.00480868440133184,0.00495405392730832
"73","10084",0.00525357918890968,0.013985516764317,-0.0115994164567725,-0.00467944420250273,0.00295156215437121,-0.0037576893564768,0.0016555545233104,-0.00762836552973358,0.0104219730828183,-0.007687744123363
"74","10085",-0.0217174157378436,-0.0670252467945117,-0.0474402157749697,-0.0371622641562217,-0.026643401755055,-0.00820709782576291,-0.0227582759676068,0.0169377776222086,-0.00128340759057279,0.00117539378523281
"75","10086",0.00479119256254101,0.00953613592932221,-0.012076651279854,0.000391139651723198,0.00533425847655149,-0.000895358999533497,0.00104264605940887,-0.00517076825665704,0.000478254785716927,-0.00125938032581884
"76","10088",0.00710331914677679,0.0156473663590304,-0.020378649345591,0.000278633855083552,0.00295896716554795,0.00263439357983173,-2.96746102676593e-05,-0.00521873736685378,-0.000361992448982856,0.00374125596507582
"77","10089",0.00434504637126088,0.0142834999004026,-0.00195424887616373,-0.0080974304607208,0.00478318298990945,-0.0121803470887375,-0.00084717515001537,-0.0197007193645638,0.0110123112891947,-0.00544397720928079
"78","10090",0.004005743889963,0.0134324044942848,-0.0144056401141874,-0.00353304017696186,0.00647002856355908,-0.0138475299418764,0.00492848969940718,-0.0141393275196029,0.0124372797926792,-0.000933315280386926
"79","10091",-0.020996187061291,-0.102404270315091,-0.0112512888078872,-0.0252432091345994,-0.0304988104598354,0.0175530293773707,-0.00363645439002702,-0.0113424357228749,-0.00356817982097795,-0.00534581647182707
"80","10092",0.00356014953100031,-0.000861089482744096,-0.00392768260000455,0.0113739553897539,0.000146431575462518,-0.00108460965600881,-0.000168376940364417,-0.00438545405543211,0.00475060786358792,0.00871673581306048
"81","10093",0.00269662913522847,0.00170163105019641,-0.00838605442378304,0.0124805728410462,0.00452568233481897,0.00107359800164102,-0.00659746250558788,-0.00524741603659005,0.000161998992141621,0.00871889042474158
"82","10094",0.00509791764836706,0.0109151332762002,-0.00912142020851459,0.00352312235282348,0.00380677778691546,-0.00199517996904996,0.00131999821989653,-0.00444234501332845,0.00653277267561374,-0.00241401782337942
"83","10095",-0.0298280507729917,-0.110902865282453,-0.0584267816888954,-0.0576800028890613,-0.0352847600004711,0.0234516763991324,-0.00518275538845902,-0.00345669772098411,0.000573452586496001,-0.00696663249463905
"84","10096",-0.00145056714137175,-0.0162567247787273,-0.0256711220382824,-0.00745594064203268,-0.00657575470447428,0.00316020311034498,-0.00336204315847542,-0.0103021430334943,0.00423413697763812,0.00186795541833479
"85","10097",-0.00409746386264987,-0.0062259942846345,0.08587716897105,-0.0429724398376277,0.0198267039906375,-0.102685099332902,0.029434183665271,-0.0751756451598419,0.144434678824752,-0.132080487542185
"86","10098",-0.0249608952396486,-0.127136933318626,-0.0164475351121047,-0.0405633009152055,-0.0498022419329463,0.0195583903828788,-0.014504198446084,0.00788417176565367,-0.0093796856524017,-0.00729055062859869
"87","10099",0.00443071232541158,0.00328409527207047,-0.0139442852120584,0.00616570357748732,0.0023108936078678,-0.00163779062282813,-0.00223182356586895,-0.00788598814466462,0.00323580957211487,0.00580094836849477
"88","10100",-0.0195783754220614,-0.0895656737351253,-0.0589963120496022,-0.0550176764906103,-0.0393769262816969,0.0183413347117277,-0.0105293071094074,-0.00708289225667522,0.000256508155864831,-0.00770703039248919
"89","10101",0.00308709200300144,-0.00248709231442701,0.0189531584177199,0.0143524139933824,0.00158664611099306,0.0102182630717344,-9.37622285053277e-06,0.000886756381287175,-0.00264643943635236,0.00296414948663716
"90","10102",0.00168831845005629,0.01278687259092,-0.0159895164899549,0.00282163893914135,-0.00710480253686362,-0.00766411911300114,0.00811777904094192,-0.00262388483288183,0.0177909949830126,0.0065312828384423
"91","10103",-0.00870829579678054,0.009489863768194,0.0619271849599061,-0.0684479863998153,0.056063354033759,-0.100910466461445,0.0392827426397966,-0.077735437460675,0.127959727513657,-0.142065828881029
"92","10104",-0.0116744481540346,-0.0632619269749145,-0.0448844881466516,-0.0392730498924087,-0.0236253556934366,0.0108274195493627,-0.00440141753720987,-0.00471793235417467,-0.00426744892218822,-0.00651714674577744
"93","10105",0.00322011292109407,0.0123746997803029,0.00440469889194372,-0.0167125017364584,0.0160749282021835,-0.0260105603422513,0.00313987415334212,-0.0315134759506149,0.0229162222464566,-0.0261855594109264
"94","10106",0.00235977885682499,-0.019878780470489,0.0298216057925791,0.0330406652934469,0.012033357024628,-0.0133361751165739,-0.0281542623435583,0.00104359195442744,-0.00803611810350504,0.00556063788294842
"95","10108",0.00188645843497422,0.000751047928659955,-0.0178348473779008,-0.0034508855137129,-0.00275071825343008,-0.00325028460257318,-0.00799953404585715,0.00433566332420664,0.0026512742866641,0.00156923954776321
"96","10109",0.00462322516979675,0.00705682021987535,-0.0129352262141193,0.00502064664485426,0.00411568297826318,-0.00140833696879022,0.000401457215730561,-0.00721382875900418,0.00345353269494689,0.00514159617864134
"97","10111",0.00840335865484669,0.0240345274640101,-0.00210174277819779,-0.0203604786515107,-0.00325426076461962,0.0139045830866882,0.00274117751026661,0.0122989421172476,-0.0087404054190412,-0.0110022731417462
"98","10112",0.00591799027764596,0.00923199210558877,-0.0182803465990351,0.00273406812706759,0.00302115166863154,-0.00156529034986863,-0.000208962150077165,-0.00846566896099029,0.00213765838442605,0.0063971919823232
"99","10113",0.00390884609424697,0.00756522281798724,-0.00817018071872488,0.00774198346340327,0.00289371531067152,0.00134030654689741,0.000945753251776313,-0.000692052317354053,-0.00301030570995034,0.00463322296196149
"100","10114",0.0035679933615715,0.00799813980813491,-0.00819707300477045,0.00609787807233616,0.000447402246424644,0.00123748294720162,-0.00213543958387172,-0.00489297351474255,0.000455128012022905,0.00890273660555949
"101","10116",0.00254959263610118,-0.0112038403781587,0.0222939151636158,0.0250609076163777,0.00297226942182998,-0.000901329926212278,-0.0048968894404147,-0.00677619303372348,-0.00112480305374436,0.00823904699745069
"102","10117",0.000865630121407595,-0.0289471063664586,0.0442795182556268,0.043357217838841,0.00361220137345982,0.00362407976049899,-0.000919858359513161,-0.0110806391445604,-0.000523243831329129,0.00965406243551674
"103","10118",0.00244881922925664,-0.0123862726175683,0.026889511975097,0.0213559564250555,0.000292734947112722,0.0118140673546032,0.00177452779335088,-2.4700076379107e-05,-0.0156630044764581,0.00842520656749727
"104","10119",0.00430044436531769,0.0120830430000223,-0.0140377305813919,0.00107189981583358,0.000528312761336206,-0.000853873702475169,-0.00296902911439989,-0.00465527801205593,-0.00187693221691311,0.0025611952259862
"105","10120",0.00381601580680223,0.0140749586369035,-0.0196383325606111,-0.00521325554061712,0.00253082145677655,-0.00058398734398148,-0.00214830406369858,-0.00892133958215391,-0.00256761174453577,0.00205676423138412
"106","10121",0.000712131701842041,0.00107101945227648,-0.0158216424601322,0.00422194626643324,-0.00161856580802729,-0.00866382030317705,-0.0051399390034002,-0.000461796114403844,0.00673048822989103,0.010211798475776
"107","10122",0.00367578830039982,0.00934926447030618,-0.00579006493812896,-0.00185915498175607,0.00285341911745898,0.0172818985432389,0.00137966943296177,-0.0063853242535421,-0.0420400272040403,0.000992030271018702
"108","10123",-6.38313956728826e-05,0.024608852674332,0.00288452685968114,-0.0214458045308059,-0.0165007986765594,0.00594193835598892,0.0246992803115667,0.0384201444012149,0.00430915256216851,-0.0203487982273851
"109","10124",0.00407744569733015,0.012027050542946,-0.0201677312537931,0.00218105877148116,0.00289125288798855,-0.000785499470927056,-0.00312446095840762,-0.00864655097097963,0.00423894548042862,0.00359036529513128
"110","10125",0.00149009294199015,-0.0210790031792802,0.0500531300731884,0.0338264346030516,0.000301046943303521,0.013055033553266,0.00233073107735745,-0.00931876106565448,-0.00858975454419581,0.00753231492098054
"111","10126",0.00531352649044312,0.00582551777597073,-0.00751113637546541,0.00561865477753512,0.00335639807845298,-0.00319636471134294,-0.00144800109552558,-0.00695134710973842,-0.000532932909941867,0.00325752831961586
"112","10127",0.00597673605960937,0.0114674179957548,-0.0161728074426052,0.00468908174343179,0.00195972131661801,-0.00084064834550578,-0.000437960222340239,-0.00541322193892109,0.00177455913168696,0.00624015540880382
"113","10128",0.00368183102876223,0.00917020289251582,-0.0172302530779553,0.00110269073455798,0.00301036406863409,9.44031205679476e-05,-0.00820249486718826,0.00354374218172747,-0.00307750385612062,0.00937952397211494
"114","10129",0.00153049812031474,-0.006330942846082,0.0479015289539378,-0.0101618636702948,-0.000946706254991721,0.0202867415752171,0.0012699732941347,0.0022793372316053,-0.0342982595156258,-0.0109690992279506
"115","10130",0.00279200588553521,-0.0085739681678613,0.0207720363311558,0.0199976656853528,0.00399180785259441,0.00585765839735641,-0.00521383857717011,-0.00684703054702143,-0.0240634540740056,0.00699186722468124
"116","10131",-0.010109978857202,-0.0772630357562985,0.0329500884425016,0.0102955905926299,-0.0176657583191332,0.0146437525964458,-0.00133715531348815,-0.0189242429250369,0.00852435227881721,-0.00174573714366551
"117","10132",0.00197273406120877,-0.00745820551165385,0.0258853578527151,0.0132456907660138,-0.00530624951423357,0.00820180082922871,0.00780564487066691,0.00920836005611553,-0.0023256106408678,-0.000468277194649349
"118","10133",0.00417027838193213,0.0215421601722988,0.00961982053775798,-0.0211883662594617,-0.000964861693233046,0.0226044647486348,0.00989998307652969,0.0239991279521026,-0.0169639144025122,-0.0255630288877084
"119","10134",0.00390269525357268,0.00877775537519531,-0.00806514494466669,0.00423763015109827,0.000756346176672112,-0.00381503904098783,0.0021294173012865,-0.00709126229500836,0.00805656976845015,-0.000591679464137389
"120","10135",0.00548742546670987,0.00657678531499318,-0.00582366197849531,0.00757139061596906,0.00402500782079707,0.00540267700804435,-0.000572422959943853,-0.00682416109469863,-0.0012381289357841,0.00552952679840926
"121","10136",0.00225090093294369,0.000493711140266591,0.0414765568377866,-0.0040805176651968,0.00735299542740839,0.0212804308769101,-0.000910971028316636,0.00590408206417115,-0.0127439199997389,-0.0111333967055794
"122","10137",-0.014783399237832,-0.0789240667507696,-0.044251230949618,-0.0394414553162012,-0.0290239510227434,0.0131135291257315,-0.00951612767844871,-0.00214914184217998,-0.00295615964951065,-0.00602314377281121
"123","10138",0.00938015624159651,0.0303193557728987,0.014813885714297,-0.0344990103051465,-0.00768336313260313,0.0284706129332013,0.00575075381535885,0.0312999681536412,-0.0300586952625825,-0.0259708416282847
"124","10139",-0.00136495294672502,0.00567268350516935,-0.000389028633310787,0.00283392467690929,0.000147237639334436,0.0384701828992151,-0.00787293740769927,0.00040914829136557,-0.10425558346941,-0.00359176005186122
"125","10140",0.00516406819268409,0.00319892671255593,0.0220667923508218,-0.000710350943011445,0.000203991806067272,0.0142994395173328,0.000664475332442972,0.00346601875771127,-0.0135705477830394,-0.00291317995904029
"126","10141",0.00764270054776613,0.0191410403126272,-0.00203830752643663,-0.011008937939297,-0.00155361913064557,0.0137914726522082,-0.00116647468790111,0.00798121095643137,-0.0110095035789411,-0.00347758091843807
"127","10142",0.00291670852222015,0.0125531122227327,-0.00933846939019502,-0.000730233140070662,0.00264971336529194,-0.0142246641165148,-0.0157666317858219,0.00900865784877537,0.00213875945498636,-0.000635697417582067
"128","10143",0.00850015239629744,0.0200781421928932,0.0500684807930932,-0.0379738512005924,-0.00115343271641526,0.0345407107556854,0.0139390947974693,0.0414822334269466,-0.0406101022332284,-0.0584742903691507
"129","10144",0.00423549723872158,0.0138829373812479,0.000428742989095648,-0.00890782690221785,0.000388602128586737,0.00885010216414549,0.000838416493764199,0.00489045748327423,-0.0109628202851447,-0.00766048939985443
"130","10145",0.00400470673420055,0.0185175146312863,-0.0197617528554809,-0.00267424037358545,0.00259742128262138,0.00442811696435072,-0.000680216740076263,-0.00362442624336739,-0.00962711062745931,0.00167253118379661
"131","10146",0.00576174677133468,0.0158798950804004,-0.0213575540453914,-0.00076312217070651,0.00311104509164815,0.00302091144702586,-0.000855107487051675,-0.00471308809724941,-0.00144044678996462,0.00355497194230899
"132","10147",-2.08136570527939e-05,-0.00164787505207857,0.00443334372769184,0.00756827392892263,0.00586057062441564,0.00263776137723207,0.00226333024266906,-0.00900259695575089,-0.00377743291368054,0.00429165729331147
"133","10148",0.00577017404030275,0.026358638424425,0.0254714574969526,-0.062436916686613,-0.0095668751781653,0.0553692905823464,0.0121118584156202,0.0591765304996252,-0.0557908000985138,-0.0521989770477395
"134","10149",0.00594441724544859,0.0203837881971486,7.17601433232132e-05,-0.0147107290297452,-0.00356074947880608,0.0250969045894589,-0.000874111226377371,0.0104814319919297,-0.0480652297219983,-0.0069410006500966
"135","10150",0.00728782035125451,0.0284588103945091,0.012123486799176,-0.042365569755717,-0.00117959931284381,0.0179888605978346,-0.00339106936306562,0.0188082011463294,-0.0295743959117794,-0.0166867732992321
"136","10151",0.00309224883835457,-0.00930017858149884,0.0237877204870376,0.0244976436771067,0.00295479864913605,-0.00204498343397372,0.000403518598563471,-0.00484268793818043,0.00320586559701944,0.00493892041883199
"137","10152",-0.00175461621112955,-0.0163062560234446,0.0414300279021308,0.024134379343521,-0.0133043079832487,0.000101622030242719,0.0111153062313701,0.0165697345805463,0.0133326703225809,0.0107427696199205
"138","10153",0.00653456006240109,0.0136864613446786,-0.00550236926251491,-0.00111916480861515,0.00142991145796379,0.00406712563798132,0.000816113292136959,-0.00229204381184987,-0.00205844093564763,0.00111353276070178
